timestamp_s,frame_idx,track_id,x1,y1,x2,y2,conf
22.289,668,257,1158,489,1377,682,0.7681617736816406
22.289,668,277,0,539,117,722,0.6841811537742615
22.289,668,248,1430,478,1601,637,0.6219711899757385
22.289,668,268,1660,500,1763,619,0.5306805372238159
22.322,669,271,527,501,837,726,0.8715597987174988
22.322,669,277,0,474,148,720,0.7034685611724854
22.322,669,248,1440,488,1601,638,0.675128698348999
22.322,669,268,1664,484,1811,618,0.6246556639671326
22.322,669,264,939,512,1254,772,0.6052294373512268
22.322,669,257,1193,496,1382,681,0.434582382440567
22.356,670,277,0,482,185,716,0.8386842012405396
22.356,670,271,557,501,853,722,0.8197030425071716
22.356,670,248,1452,487,1615,636,0.7738126516342163
22.356,670,264,961,511,1236,768,0.6935316324234009
22.356,670,268,1671,481,1794,617,0.6306816935539246
22.356,670,257,1199,491,1393,678,0.38193878531455994
22.389,671,271,578,498,868,715,0.8470768332481384
22.389,671,264,985,532,1246,766,0.7778443098068237
22.389,671,248,1461,484,1623,637,0.7200096845626831
22.389,671,277,0,433,217,717,0.6137315630912781
22.389,671,268,1677,486,1788,616,0.5962445139884949
22.389,671,257,1211,492,1404,677,0.57024747133255
22.422,672,271,602,499,896,716,0.848779559135437
22.422,672,248,1471,480,1626,633,0.697617769241333
22.422,672,268,1683,489,1786,614,0.6538732647895813
22.422,672,283,0,521,137,819,0.6292461156845093
22.422,672,264,1002,531,1261,756,0.5467838048934937
22.422,672,277,4,494,248,718,0.43245670199394226
22.456,673,271,625,503,913,708,0.8070157766342163
22.456,673,264,1023,537,1272,754,0.7440395355224609
22.456,673,248,1480,477,1630,631,0.7196489572525024
22.456,673,283,0,520,175,816,0.662585437297821
22.456,673,277,5,467,282,705,0.5662665963172913
22.456,673,257,1245,490,1447,673,0.3964099586009979
22.489,674,271,647,487,929,705,0.8642531633377075
22.489,674,264,1039,533,1299,753,0.750081479549408
22.489,674,248,1489,485,1640,629,0.7312678694725037
22.489,674,283,0,476,209,811,0.6673169136047363
22.489,674,277,0,430,304,708,0.5483749508857727
22.489,674,257,1252,495,1482,671,0.49579572677612305
22.489,674,268,1693,497,1804,612,0.4319955110549927
22.523,675,271,671,506,939,705,0.8159136176109314
22.523,675,264,1059,545,1297,747,0.7647072076797485
22.523,675,248,1498,484,1646,627,0.647086501121521
22.523,675,283,0,452,256,811,0.5100870728492737
22.523,675,257,1273,505,1462,670,0.45344826579093933
22.523,675,268,1698,495,1865,613,0.39278843998908997
22.556,676,271,688,509,956,701,0.8241268396377563
22.556,676,264,1075,536,1311,743,0.7588818669319153
22.556,676,248,1509,482,1651,627,0.6492769718170166
22.556,676,283,0,457,287,813,0.5014033317565918
22.556,676,257,1293,502,1463,669,0.4515344202518463
22.556,676,268,1705,496,1865,613,0.4130312204360962
22.589,677,271,710,494,967,697,0.8318964242935181
22.589,677,264,1089,534,1330,739,0.7255977392196655
22.589,677,248,1523,485,1655,624,0.6812623143196106
22.589,677,257,1303,499,1472,663,0.4543458819389343
22.589,677,268,1710,490,1866,612,0.42617088556289673
22.623,678,271,730,511,991,695,0.7943505048751831
22.623,678,248,1527,490,1661,625,0.7482492923736572
22.623,678,264,1107,550,1340,738,0.7340396642684937
22.623,678,257,1320,519,1486,664,0.5400026440620422
22.623,678,268,1715,489,1837,611,0.5143563747406006
22.656,679,271,752,512,1001,691,0.8303701281547546
22.656,679,264,1123,535,1353,735,0.7596524953842163
22.656,679,248,1537,489,1666,621,0.6730132699012756
22.656,679,257,1335,518,1494,662,0.625140368938446
22.656,679,268,1717,488,1846,610,0.5868993997573853
22.656,679,202,1843,495,1919,598,0.35181355476379395
22.689,680,271,767,505,1014,692,0.8131780624389648
22.689,680,264,1138,541,1357,731,0.7070949077606201
22.689,680,257,1342,518,1508,663,0.6492747068405151
22.689,680,248,1557,500,1666,621,0.6089110970497131
22.689,680,268,1728,489,1830,610,0.5445114970207214
22.723,681,271,791,486,1030,689,0.8374039530754089
22.723,681,264,1154,533,1379,726,0.738398015499115
22.723,681,268,1730,489,1833,605,0.5715309381484985
22.723,681,257,1361,518,1514,656,0.5478000044822693
22.723,681,248,1552,497,1678,622,0.5171838998794556
22.756,682,271,807,496,1046,684,0.839298665523529
22.756,682,264,1166,542,1383,724,0.800300121307373
22.756,682,283,45,461,519,805,0.7947736978530884
22.756,682,257,1367,520,1525,660,0.7371296882629395
22.756,682,248,1572,498,1681,620,0.6465302109718323
22.756,682,268,1736,497,1830,607,0.35076704621315
22.789,683,271,827,503,1059,683,0.8019752502441406
22.789,683,264,1182,536,1390,721,0.7812145352363586
22.789,683,283,87,480,539,806,0.7534088492393494
22.789,683,248,1573,490,1689,616,0.6386983394622803
22.789,683,257,1383,519,1534,655,0.6212891936302185
22.789,683,268,1741,493,1830,606,0.5071654319763184
22.823,684,283,125,485,574,802,0.8237606287002563
22.823,684,271,843,497,1074,684,0.8006003499031067
22.823,684,264,1194,542,1399,718,0.7533209323883057
22.823,684,257,1393,516,1542,654,0.7416468262672424
22.823,684,248,1577,489,1695,613,0.6148267984390259
22.823,684,268,1744,490,1833,604,0.4126569628715515
22.856,685,289,0,529,153,873,0.8530107736587524
22.856,685,271,859,503,1087,680,0.8498067259788513
22.856,685,283,166,488,597,792,0.8315005898475647
22.856,685,264,1209,544,1401,716,0.7297938466072083
22.856,685,257,1405,520,1554,655,0.6034157276153564
22.856,685,248,1592,493,1700,614,0.5426475405693054
22.856,685,268,1750,491,1841,605,0.3582668602466583
22.890,686,271,878,508,1098,678,0.852361798286438
22.890,686,283,201,480,616,789,0.8321201205253601
22.890,686,289,0,515,206,868,0.8127210736274719
22.890,686,257,1415,519,1561,650,0.7885315418243408
22.890,686,264,1221,539,1414,709,0.7834559082984924
22.890,686,248,1602,499,1701,612,0.5554249882698059
22.890,686,268,1756,488,1917,606,0.4082055687904358
22.923,687,271,893,506,1107,674,0.8409104943275452
22.923,687,264,1233,543,1424,709,0.7958390116691589
22.923,687,283,232,475,640,781,0.7873528003692627
22.923,687,257,1428,522,1571,649,0.7651591300964355
22.923,687,248,1604,496,1709,613,0.5983965396881104
22.923,687,268,1761,482,1916,604,0.42552000284194946
22.956,688,271,912,494,1121,669,0.817570149898529
22.956,688,257,1439,519,1581,648,0.7839033007621765
22.956,688,283,274,485,661,776,0.7817630767822266
22.956,688,264,1246,541,1433,708,0.7163724899291992
22.956,688,248,1620,496,1716,611,0.4257875680923462
22.956,688,268,1766,483,1919,604,0.3872918486595154
22.990,689,271,926,502,1135,673,0.8457159996032715
22.990,689,257,1453,521,1588,648,0.8078342080116272
22.990,689,264,1259,542,1444,707,0.761962890625
22.990,689,283,299,475,678,769,0.7023480534553528
22.990,689,248,1625,501,1721,611,0.5495548248291016
22.990,689,292,1770,491,1870,599,0.44940385222435
22.990,689,268,1770,486,1914,601,0.3757428526878357
23.023,690,271,943,501,1143,671,0.8414674997329712
23.023,690,257,1459,520,1601,646,0.7838232517242432
23.023,690,264,1271,541,1451,703,0.742927610874176
23.023,690,283,328,465,685,759,0.600329577922821
23.023,690,248,1628,497,1724,610,0.4901336431503296
23.023,690,268,1781,485,1913,600,0.35080286860466003
23.056,691,271,958,493,1154,666,0.8211382031440735
23.056,691,264,1280,538,1460,698,0.7751386761665344
23.056,691,283,369,470,721,757,0.6449998021125793
23.056,691,257,1470,509,1610,643,0.6386202573776245
23.056,691,292,1784,487,1878,597,0.5383514761924744
23.056,691,248,1627,487,1730,609,0.3884974420070648
23.090,692,271,972,503,1166,667,0.8249006867408752
23.090,692,257,1482,507,1617,642,0.7564454078674316
23.090,692,264,1294,540,1472,698,0.7222344875335693
23.090,692,283,393,482,734,753,0.5869718790054321
23.090,692,292,1787,491,1884,597,0.5337285399436951
23.090,692,248,1642,492,1738,607,0.46079838275909424
23.123,693,271,986,501,1178,662,0.8028149008750916
23.123,693,264,1304,540,1477,697,0.7259230613708496
23.123,693,257,1491,512,1628,641,0.6685304641723633
23.123,693,283,430,475,752,745,0.5416766405105591
23.123,693,292,1790,487,1882,598,0.48732760548591614
23.123,693,248,1643,496,1736,606,0.4159189760684967
23.156,694,271,999,487,1187,660,0.8449201583862305
23.156,694,264,1320,541,1488,695,0.7853150367736816
23.156,694,257,1504,515,1633,641,0.7174105048179626
23.156,694,283,463,458,775,721,0.6921637654304504
23.156,694,292,1795,489,1887,599,0.5707224011421204
23.190,695,264,1325,537,1494,691,0.7608240246772766
23.190,695,271,1017,492,1196,658,0.7467329502105713
23.190,695,257,1512,501,1642,638,0.6819153428077698
23.190,695,283,493,452,791,733,0.6367019414901733
23.190,695,292,1799,488,1891,597,0.5045205950737
23.223,696,289,140,526,620,841,0.8099285364151001
23.223,696,264,1339,532,1505,689,0.7365920543670654
23.223,696,271,1029,492,1210,657,0.7260791063308716
23.223,696,257,1523,502,1656,637,0.6356651782989502
23.223,696,283,520,465,812,716,0.615749716758728
23.223,696,292,1805,486,1898,599,0.486188679933548
23.223,696,248,1672,498,1762,602,0.3715094029903412
23.257,697,264,1349,532,1515,684,0.8104307055473328
23.257,697,289,190,521,656,836,0.7982907891273499
23.257,697,271,1043,503,1221,655,0.7756036520004272
23.257,697,257,1533,502,1661,636,0.7599822282791138
23.257,697,292,1808,487,1902,598,0.5084698796272278
23.257,697,248,1678,492,1765,601,0.47620606422424316
23.257,697,283,564,473,822,716,0.4277143180370331
23.290,698,271,1051,494,1233,650,0.8160311579704285
23.290,698,289,240,525,690,832,0.7942870259284973
23.290,698,264,1361,527,1522,682,0.7803319692611694
23.290,698,257,1537,506,1664,636,0.6920875906944275
23.290,698,292,1817,464,1913,599,0.4548816978931427
23.323,699,271,1064,493,1240,649,0.8667697310447693
23.323,699,289,286,512,715,826,0.8004709482192993
23.323,699,264,1369,526,1528,682,0.6826611161231995
23.323,699,257,1548,498,1672,632,0.6040995121002197
23.323,699,292,1820,475,1917,600,0.47674182057380676
23.357,700,294,0,555,306,1010,0.8721315860748291
23.357,700,289,333,523,750,817,0.8274648189544678
23.357,700,271,1069,493,1248,649,0.7704669833183289
23.357,700,264,1378,523,1541,678,0.7409722208976746
23.357,700,257,1556,491,1690,631,0.5872790217399597
23.357,700,292,1826,476,1918,599,0.4647785723209381
23.390,701,294,0,522,396,994,0.8894340395927429
23.390,701,289,381,493,790,811,0.8320611119270325
23.390,701,271,1079,497,1259,648,0.7865152955055237
23.390,701,264,1392,521,1546,677,0.7387187480926514
23.390,701,257,1570,508,1686,631,0.4400809407234192
23.390,701,296,214,506,446,698,0.4294925928115845
23.390,701,292,1831,491,1919,595,0.40692853927612305
23.423,702,271,1088,497,1272,647,0.8206173181533813
23.423,702,289,419,497,809,806,0.7943357229232788
23.423,702,264,1400,532,1550,673,0.7116778492927551
23.423,702,257,1579,498,1691,627,0.6057288646697998
23.457,703,271,1103,491,1277,642,0.8901383876800537
23.457,703,289,455,503,845,804,0.7833738327026367
23.457,703,264,1410,520,1565,674,0.7353202700614929
23.457,703,257,1584,492,1699,627,0.6271345615386963
23.457,703,292,1843,493,1919,594,0.42282041907310486
23.490,704,271,1111,495,1283,640,0.8907034993171692
23.490,704,289,500,522,865,769,0.7976464033126831
23.490,704,264,1418,511,1573,668,0.6933497190475464
23.490,704,257,1583,501,1703,626,0.6668974161148071
23.490,704,292,1845,492,1919,595,0.3991987705230713
23.524,705,271,1125,496,1294,638,0.810003399848938
23.524,705,264,1425,514,1573,670,0.665232241153717
23.524,705,289,564,483,890,756,0.6483849287033081
23.524,705,257,1598,495,1706,623,0.613391101360321
23.557,706,271,1130,491,1300,637,0.7602881789207458
23.557,706,298,0,487,189,764,0.7001885771751404
23.557,706,289,655,498,919,751,0.6096528172492981
23.557,706,264,1436,512,1593,669,0.6074138879776001
23.557,706,257,1604,492,1734,625,0.4915810227394104
23.590,707,271,1152,493,1309,636,0.8324576020240784
23.590,707,298,0,498,216,766,0.802911639213562
23.590,707,264,1446,518,1593,667,0.6683925986289978
23.590,707,289,715,519,948,744,0.5403433442115784
23.590,707,257,1608,494,1752,623,0.42153283953666687
23.590,707,299,1054,432,1094,507,0.40686026215553284
23.624,708,294,339,569,903,967,0.8155678510665894
23.624,708,271,1167,495,1317,635,0.812834620475769
23.624,708,298,0,489,239,757,0.7968754768371582
23.624,708,264,1455,526,1589,665,0.660047173500061
23.624,708,257,1618,496,1728,620,0.5021501779556274
23.624,708,299,1052,435,1095,507,0.47623276710510254
23.624,708,248,1733,475,1835,591,0.41018423438072205
23.624,708,289,794,498,974,739,0.39714667201042175
23.657,709,271,1175,495,1324,632,0.8519431352615356
23.657,709,294,418,576,966,956,0.8360394835472107
23.657,709,264,1467,524,1592,661,0.5986853837966919
23.657,709,257,1626,496,1734,618,0.5743594169616699
23.657,709,289,850,509,989,726,0.5231083035469055
23.657,709,299,1052,446,1099,507,0.39378780126571655
23.690,710,294,511,572,1018,948,0.8517027497291565
23.690,710,271,1178,498,1337,631,0.7828096151351929
23.690,710,257,1634,491,1739,617,0.5653384327888489
23.690,710,264,1473,504,1620,659,0.5632737278938293
23.690,710,289,858,507,1011,717,0.4874671697616577
23.724,711,294,570,581,1078,935,0.8608455061912537
23.724,711,271,1183,488,1343,630,0.6875887513160706
23.724,711,264,1481,515,1616,656,0.5850253105163574
23.724,711,301,460,514,651,665,0.5543004870414734
23.724,711,257,1640,491,1744,617,0.4911409020423889
23.724,711,299,1052,432,1093,508,0.4514530599117279
23.757,712,294,640,535,1124,924,0.8489457368850708
23.757,712,271,1195,496,1349,630,0.7503004670143127
23.757,712,301,481,489,714,665,0.7004303932189941
23.757,712,257,1645,493,1750,617,0.6395534873008728
23.757,712,264,1496,528,1611,655,0.5750817060470581
23.790,713,294,722,534,1178,914,0.8861404657363892
23.790,713,301,502,495,750,661,0.821340799331665
23.790,713,271,1198,489,1360,625,0.7430530786514282
23.790,713,257,1647,491,1754,615,0.6190475225448608
23.790,713,264,1496,518,1622,654,0.5812360048294067
23.824,714,294,795,524,1223,905,0.8506608009338379
23.824,714,301,523,488,765,660,0.8246577382087708
23.824,714,271,1226,495,1364,627,0.7995741963386536
23.824,714,298,0,470,381,768,0.6619928479194641
23.824,714,264,1504,519,1627,650,0.6313778758049011
23.824,714,257,1657,490,1759,614,0.4689112901687622
23.857,715,294,845,558,1272,898,0.836582601070404
23.857,715,271,1210,494,1374,624,0.8052549362182617
23.857,715,301,544,465,783,659,0.8035604953765869
23.857,715,298,0,479,403,770,0.7601562142372131
23.857,715,264,1513,511,1639,649,0.6276413202285767
23.857,715,257,1663,487,1773,611,0.40286535024642944
23.891,716,294,920,551,1323,882,0.8507785797119141
23.891,716,301,562,498,794,656,0.7798985838890076
23.891,716,298,0,447,423,766,0.7462067008018494
23.891,716,264,1518,518,1636,647,0.7126629948616028
23.891,716,271,1225,480,1382,620,0.5356594920158386
23.891,716,257,1668,491,1768,611,0.42684677243232727
23.891,716,302,1667,484,1815,610,0.3608275055885315
23.924,717,294,972,578,1369,872,0.8185333609580994
23.924,717,301,580,485,811,650,0.7688494324684143
23.924,717,298,0,469,443,759,0.7240804433822632
23.924,717,303,882,536,1027,740,0.5921145677566528
23.924,717,257,1672,491,1775,611,0.5327506065368652
23.924,717,264,1526,508,1646,645,0.5233961343765259
23.924,717,271,1266,490,1387,614,0.45664429664611816
23.957,718,294,1023,518,1412,865,0.8476721048355103
23.957,718,301,600,477,826,651,0.8028602004051208
23.957,718,303,900,531,1077,735,0.7173453569412231
23.957,718,298,40,475,462,751,0.6894338726997375
23.957,718,257,1675,490,1777,610,0.6236682534217834
23.957,718,264,1532,511,1652,643,0.5667585134506226
23.991,719,294,1080,527,1446,859,0.8467249274253845
23.991,719,303,914,509,1137,728,0.8225265741348267
23.991,719,301,616,476,841,648,0.7679640650749207
23.991,719,257,1682,493,1782,610,0.6609203219413757
23.991,719,298,74,453,482,758,0.6356338262557983
23.991,719,264,1538,505,1661,643,0.5571153163909912
24.024,720,303,930,505,1187,729,0.8337022066116333
24.024,720,294,1134,542,1485,853,0.8093691468238831
24.024,720,301,634,483,855,646,0.7592241764068604
24.024,720,298,74,475,501,754,0.7233322262763977
24.024,720,264,1545,517,1657,641,0.6178120970726013
24.024,720,257,1690,490,1787,608,0.5956218838691711
24.057,721,303,943,512,1214,723,0.8995360136032104
24.057,721,294,1189,548,1529,848,0.8272446393966675
24.057,721,301,653,473,869,645,0.7820265293121338
24.057,721,298,102,477,521,750,0.7017702460289001
24.057,721,264,1550,510,1662,639,0.6122342348098755
24.057,721,257,1694,488,1791,607,0.4291665554046631
24.091,722,294,1230,574,1568,837,0.8420189023017883
24.091,722,303,981,508,1228,719,0.8129660487174988
24.091,722,301,665,479,880,640,0.7943168878555298
24.091,722,298,146,437,539,749,0.7657610177993774
24.091,722,264,1555,513,1667,639,0.5837077498435974
24.091,722,257,1692,488,1798,606,0.4439120590686798
24.124,723,294,1274,553,1604,831,0.8096615076065063
24.124,723,303,1008,505,1246,720,0.7943805456161499
24.124,723,301,682,482,895,637,0.7829238772392273
24.124,723,298,156,474,556,750,0.7303218245506287
24.124,723,257,1701,490,1801,606,0.4504684805870056
24.124,723,264,1561,517,1673,633,0.3618994951248169
24.157,724,294,1317,569,1636,826,0.8570330142974854
24.157,724,301,698,489,907,637,0.8372592329978943
24.157,724,298,188,496,576,743,0.7957693338394165
24.157,724,303,1030,502,1261,710,0.7331066727638245
24.157,724,306,0,637,126,862,0.595038115978241
24.157,724,257,1693,477,1808,606,0.43924233317375183
24.191,725,294,1369,551,1677,816,0.8633981347084045
24.191,725,303,1059,534,1274,711,0.7837049961090088
24.191,725,298,219,491,593,738,0.7738252878189087
24.191,725,301,711,488,920,638,0.7669053077697754
24.191,725,271,1314,493,1415,615,0.7099625468254089
24.224,726,294,1410,556,1711,805,0.7991257905960083
24.224,726,301,723,488,934,634,0.7925919890403748
24.224,726,298,257,502,613,737,0.7576314210891724
24.224,726,303,1074,528,1289,704,0.69967120885849
24.224,726,271,1324,495,1450,613,0.5951751470565796
24.224,726,308,1691,457,1914,602,0.4456489086151123
24.224,726,257,1700,482,1821,603,0.39963576197624207
24.258,727,301,745,494,946,636,0.805759072303772
24.258,727,294,1448,538,1738,803,0.782621443271637
24.258,727,298,261,503,626,736,0.7779636979103088
24.258,727,271,1336,490,1455,612,0.6815586686134338
24.258,727,303,1087,499,1302,705,0.5983931422233582
24.258,727,308,1703,452,1913,600,0.47274407744407654
24.291,728,301,761,492,959,631,0.8164944052696228
24.291,728,294,1485,544,1771,794,0.794571042060852
24.291,728,271,1338,488,1463,610,0.7102214097976685
24.291,728,298,246,510,646,732,0.7089017629623413
24.291,728,303,1115,529,1319,699,0.6969244480133057
24.324,729,294,1524,540,1807,789,0.8475484848022461
24.324,729,301,779,498,969,631,0.8039190769195557
24.324,729,271,1342,489,1469,610,0.7419278025627136
24.324,729,303,1130,531,1330,696,0.7092206478118896
24.324,729,298,272,504,661,716,0.6350807547569275
24.358,730,294,1561,562,1836,780,0.8718101382255554
24.358,730,301,792,494,984,630,0.7772001624107361
24.358,730,271,1360,489,1473,608,0.7044094800949097
24.358,730,303,1144,525,1343,695,0.6162452101707458
24.358,730,298,359,501,676,716,0.4760477542877197
24.391,731,294,1597,562,1864,778,0.835174024105072
24.391,731,301,801,489,995,629,0.8315633535385132
24.391,731,303,1165,512,1355,690,0.6679331660270691
24.391,731,271,1364,490,1482,607,0.6603055596351624
24.391,731,298,396,508,694,713,0.4253457188606262
24.424,732,301,816,492,1006,627,0.8371254205703735
24.424,732,294,1633,560,1896,776,0.778174102306366
24.424,732,271,1364,489,1486,606,0.7317187190055847
24.424,732,303,1178,504,1373,689,0.7035679221153259
24.424,732,298,421,492,710,701,0.4531131982803345
24.458,733,294,1664,544,1919,768,0.8873366117477417
24.458,733,301,828,487,1019,626,0.8588390350341797
24.458,733,303,1192,508,1384,689,0.6115992069244385
24.458,733,271,1377,492,1491,606,0.5963667631149292
24.458,733,298,461,509,723,699,0.5527446866035461
24.491,734,301,841,493,1030,626,0.808091402053833
24.491,734,294,1705,561,1919,764,0.8028873801231384
24.491,734,303,1211,506,1393,683,0.6467555165290833
24.491,734,271,1385,489,1495,604,0.5328237414360046
24.491,734,298,493,505,743,695,0.39663875102996826
24.524,735,294,1736,568,1919,762,0.8658921122550964
24.524,735,306,153,493,614,838,0.8254572749137878
24.524,735,301,849,481,1040,623,0.7926262617111206
24.524,735,303,1223,498,1412,682,0.7175722122192383
24.524,735,264,1633,498,1739,620,0.5733873248100281
24.524,735,298,521,496,756,686,0.3769136369228363
24.558,736,306,196,484,661,826,0.8535003662109375
24.558,736,301,861,480,1053,623,0.6935037970542908
24.558,736,294,1769,571,1919,760,0.6907250285148621
24.558,736,303,1234,496,1420,681,0.6837230920791626
24.558,736,264,1637,507,1743,621,0.44752970337867737
24.558,736,271,1405,490,1507,598,0.4198157787322998
24.591,737,306,250,480,687,812,0.8244120478630066
24.591,737,301,872,487,1062,624,0.7747349739074707
24.591,737,294,1803,578,1919,757,0.6692776083946228
24.591,737,303,1248,496,1431,679,0.6528320908546448
24.591,737,264,1645,499,1744,618,0.6207922697067261
24.591,737,257,1761,434,1842,597,0.4618314206600189
24.591,737,271,1418,487,1513,600,0.4319959580898285
24.625,738,306,303,501,717,813,0.8001912236213684
24.625,738,301,889,492,1075,622,0.7841762900352478
24.625,738,303,1259,509,1443,677,0.7219663262367249
24.625,738,271,1423,485,1518,597,0.5076438784599304
24.625,738,264,1648,502,1743,619,0.48099806904792786
24.625,738,257,1769,475,1858,598,0.41509169340133667
24.658,739,306,344,506,749,807,0.7837873697280884
24.658,739,301,897,486,1084,619,0.7260745763778687
24.658,739,303,1278,506,1452,675,0.6723740696907043
24.658,739,317,1144,500,1294,643,0.5036509037017822
24.658,739,271,1433,487,1524,597,0.4580654799938202
24.658,739,264,1650,502,1749,618,0.4205763339996338
24.658,739,257,1773,482,1870,597,0.3968403935432434
24.691,740,318,0,466,234,895,0.7310308218002319
24.691,740,306,387,508,782,803,0.72734534740448
24.691,740,301,915,488,1097,619,0.643362283706665
24.691,740,257,1779,467,1912,597,0.5961833596229553
24.691,740,264,1655,508,1752,615,0.5348756909370422
24.691,740,271,1437,489,1529,593,0.4660354256629944
24.691,740,303,1291,498,1463,672,0.4626914858818054
24.691,740,317,1157,502,1318,643,0.3889942467212677
24.725,741,306,432,502,807,798,0.7713584303855896
24.725,741,303,1304,502,1469,671,0.6357207894325256
24.725,741,301,932,489,1106,618,0.6216557025909424
24.725,741,317,1166,495,1333,640,0.4226568043231964
24.725,741,264,1662,498,1756,613,0.4012983441352844
24.725,741,271,1442,487,1532,594,0.392534077167511
24.758,742,306,474,516,837,788,0.7922810316085815
24.758,742,301,949,488,1120,618,0.7568289041519165
24.758,742,303,1317,508,1480,670,0.6663925051689148
24.758,742,317,1179,497,1345,642,0.5352097749710083
24.758,742,264,1666,501,1759,614,0.5048946142196655
24.758,742,257,1788,488,1904,596,0.4454014003276825
24.758,742,271,1443,486,1540,594,0.4135250151157379
24.791,743,306,510,485,874,786,0.8129337430000305
24.791,743,303,1334,501,1489,667,0.6124798655509949
24.791,743,301,961,481,1127,615,0.5828892588615417
24.791,743,317,1188,499,1364,641,0.5523040294647217
24.791,743,264,1670,499,1764,612,0.4786621034145355
24.791,743,257,1785,472,1918,597,0.4609011709690094
24.825,744,306,545,469,888,779,0.8680937886238098
24.825,744,301,974,473,1141,613,0.6749992966651917
24.825,744,303,1342,512,1500,666,0.6602625250816345
24.825,744,317,1196,498,1372,632,0.6230774521827698
24.825,744,264,1676,495,1771,611,0.5382322669029236
24.825,744,257,1789,476,1916,594,0.49471884965896606
24.858,745,306,578,515,913,772,0.8777517676353455
24.858,745,317,1206,488,1382,634,0.6734431982040405
24.858,745,303,1352,497,1511,662,0.6391687989234924
24.858,745,301,971,474,1150,611,0.6128000617027283
24.858,745,264,1680,494,1782,612,0.5786033272743225
24.858,745,257,1793,471,1918,595,0.4952295422554016
24.892,746,306,619,485,940,761,0.8577263355255127
24.892,746,322,0,550,715,1067,0.7189521789550781
24.892,746,303,1363,501,1516,656,0.6327582597732544
24.892,746,301,1004,474,1160,611,0.612454354763031
24.892,746,317,1218,490,1381,631,0.5832141637802124
24.892,746,257,1793,473,1918,596,0.5289333462715149
24.892,746,264,1685,499,1782,611,0.5087981224060059
24.925,747,322,62,604,792,1067,0.8618946075439453
24.925,747,306,660,483,963,742,0.8618689179420471
24.925,747,317,1229,477,1392,633,0.5901645421981812
24.925,747,301,1017,469,1168,612,0.5867589116096497
24.925,747,303,1381,487,1531,659,0.5824992060661316
24.925,747,264,1688,491,1787,610,0.5762293338775635
24.925,747,257,1796,476,1917,597,0.5734862089157104
24.958,748,322,171,591,861,1066,0.8553083539009094
24.958,748,317,1235,489,1393,629,0.6974023580551147
24.958,748,306,693,530,987,731,0.664776623249054
24.958,748,303,1389,494,1538,656,0.6471413969993591
24.958,748,301,1026,471,1179,608,0.6096702218055725
24.958,748,257,1806,482,1918,595,0.47550153732299805
24.958,748,264,1693,495,1790,609,0.4544861912727356
24.992,749,322,291,570,929,1054,0.8432314991950989
24.992,749,317,1246,488,1411,631,0.6352993845939636
24.992,749,257,1814,483,1918,594,0.5635438561439514
24.992,749,324,135,565,507,881,0.5469825267791748
24.992,749,301,1036,456,1193,607,0.5369188189506531
24.992,749,303,1394,490,1551,654,0.49431660771369934
24.992,749,306,726,528,1010,722,0.42848294973373413
25.025,750,322,394,571,998,1036,0.827874481678009
25.025,750,324,188,569,596,865,0.8101909160614014
25.025,750,303,1411,492,1575,651,0.705156147480011
25.025,750,317,1256,466,1423,630,0.7013446688652039
25.025,750,301,1043,461,1199,604,0.6711845397949219
25.025,750,257,1812,481,1919,596,0.4182320535182953
25.058,751,324,270,543,670,857,0.8271158337593079
25.058,751,322,483,560,1051,1017,0.8161241412162781
25.058,751,317,1264,460,1431,624,0.7344849109649658
25.058,751,303,1424,479,1588,648,0.7150014042854309
25.058,751,301,1055,467,1210,603,0.6482113599777222
25.058,751,257,1817,483,1918,590,0.5246482491493225
25.058,751,306,927,530,1051,707,0.4913022220134735
25.092,752,324,303,544,754,849,0.8519975543022156
25.092,752,322,574,531,1115,1003,0.846428394317627
25.092,752,303,1436,479,1594,649,0.74634850025177
25.092,752,317,1276,456,1439,624,0.6368228793144226
25.092,752,301,1073,471,1222,604,0.5982416868209839
25.092,752,257,1818,485,1919,590,0.5014041066169739
25.092,752,264,1709,497,1807,604,0.45634758472442627
25.125,753,322,663,560,1171,982,0.8596751689910889
25.125,753,324,364,513,782,843,0.8141568303108215
25.125,753,303,1441,470,1603,646,0.7529937624931335
25.125,753,317,1284,457,1441,623,0.7042370438575745
25.125,753,301,1089,478,1229,600,0.698291540145874
25.125,753,257,1823,478,1919,590,0.6036621332168579
25.125,753,264,1712,488,1797,604,0.4685351252555847
25.158,754,322,745,596,1223,965,0.8552363514900208
25.158,754,324,419,511,853,839,0.8465057611465454
25.158,754,303,1455,486,1608,646,0.803302526473999
25.158,754,317,1294,480,1458,624,0.6945628523826599
25.158,754,301,1106,481,1237,598,0.5250626802444458
25.158,754,257,1825,474,1919,590,0.47532281279563904
25.158,754,264,1715,479,1803,602,0.4375768005847931
25.192,755,322,826,577,1274,962,0.8443230390548706
25.192,755,303,1463,483,1617,643,0.8233458399772644
25.192,755,324,446,509,879,832,0.7872132062911987
25.192,755,317,1303,483,1458,622,0.6678973436355591
25.192,755,264,1719,487,1805,602,0.4744872450828552
25.192,755,257,1830,474,1918,588,0.40845102071762085
25.225,756,322,899,586,1326,946,0.8463717699050903
25.225,756,303,1473,487,1618,643,0.8113096952438354
25.225,756,324,478,502,904,828,0.7920615077018738
25.225,756,317,1311,460,1468,619,0.6521928906440735
25.225,756,257,1836,487,1919,592,0.3961482644081116
